id,title,overview,genres,release_date,budget,revenue,runtime,original_language,popularity,vote_average,vote_count,status,tagline,homepage,keywords,production_companies,production_countries,spoken_languages
tt15354916,Jawan,A high-octane action thriller which outlines the emotional journey of a man who is set to rectify the wrongs in the society.,"[{""name"": ""Action""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15748830,Jaane Jaan,A single mother and her daughter who commit a crime and a neighbor who helps them cover it up amidst a police investigation.,"[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt11663228,Jailer,"A retired jailer goes on a manhunt to find his son's killers. But the road leads him to a familiar, albeit a bit darker place. Can he emerge from this complex situation successfully?","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14993250,Rocky Aur Rani Kii Prem Kahaani,"Flamboyant Punjabi Rocky and intellectual Bengali journalist Rani fall in love despite their differences. After facing family opposition, they decide to live with each other's families for three months before getting married.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15732324,OMG 2,An unhappy civilian asks the court to mandate comprehensive education in schools in a dramatic yet amusing courtroom play.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt18266472,Sukhee,"Much to the dismay of her husband, a middle-class housewife, known for her rebellious attitude in high school, decides to attend her class reunion.","[{""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt18561736,The Great Indian Family,"Ved Vyas Tripathi, aka Bhajan Kumar, is a devout Hindu man who faces an identity crisis and a personal dilemma when he discovers he is actually a Muslim by birth.","[{""name"": ""Family""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3691740,The BFG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.","[{""name"": ""Adventure""}, {""name"": ""Family""}, {""name"": ""Fantasy""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12844910,Pathaan,"An Indian agent races against a doomsday clock as a ruthless mercenary, with a bitter vendetta, mounts an apocalyptic attack against the country.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15464390,Mastaney,"Set in 1739, Nadar Shah's undefeated army was attacked by Sikh Rebellions. Nadar demands to arrest them but it doesn't work out. Five ordinary men are hired to play Sikh Rebellions but over time they learn what Sikhs are.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""History""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1187043,3 Idiots,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".","[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2009-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14914988,Satyaprem Ki Katha,"A middle-class boy in Ahmedabad, Satyaprem falling in one-sided love with Katha, who is coping with her breakup with Tapan. Through the journey, they discover each other's life and complement in accomplishing what was left halfway.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3741834,Lion,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.","[{""name"": ""Biography""}, {""name"": ""Drama""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13131610,Bholaa Shankar,A doting brother tries to hunt down notorious criminals who had harmed his sister.,"[{""name"": ""Action""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt22188452,Haddi,"In this ZEE5 Original film, a transgender, Haddi moves to Delhi and joins a gang of transgenders and cross-dressers headed by an influential man. But is this move aspirational or driven by revenge?","[{""name"": ""Crime""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt28568397,Friday Night Plan,"When their mother takes off on a business trip, two bickering brothers unite to secretly attend the hottest party of the year before she returns.","[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt21908676,Neeyat,"When a mysterious murder takes place at exiled billionaire Ashish Kapoor's birthday getaway, detective Mira Rao must use all her skill to unravel devious motives as the suspects are Kapoor's close family and friends.","[{""name"": ""Crime""}, {""name"": ""Mystery""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15441054,Gadar 2,"When Tara Singh goes missing during a skirmish and is believed to be captured in Pakistan, his son Jeete sets out to rescue him and enters a labyrinth from which they both must escape at all costs.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt27542289,Por Thozhil,A bright but faint-hearted rookie cop has to overcome his fears in order to succeed in his first case which sees him partnered with a reclusive senior officer to catch a serial killer on the loose.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0454876,Life of Pi,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0249371,Asoka,The epic tale of King Asoka's life is recounted.,"[{""name"": ""Action""}, {""name"": ""Biography""}, {""name"": ""Drama""}]",2001-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0838221,The Darjeeling Limited,"A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}]",2007-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5074352,Dangal,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,"[{""name"": ""Action""}, {""name"": ""Biography""}, {""name"": ""Drama""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8239946,Tumbbad,A mythological story about a goddess who created the entire universe. The plot revolves around the consequences when humans build a temple for her first-born.,"[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Horror""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15428134,Dunki,The rampant use of an illegal backdoor route called 'Donkey Flight' by Indians to immigrate to countries like Canada and USA.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt24485052,Sirf Ek Bandaa Kaafi Hai,A common man with honesty and integrity can take on the system when he has truth on his side.,"[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1954470,Gangs of Wasseypur,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Crime""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15433600,Khufiya,"Krishna Mehra who is an operative at Indian spy agency known as R&AW. She is assigned to track down the mole selling India's defense secrets, while all along grappling with her dual identity as a spy and a lover.","[{""name"": ""Action""}, {""name"": ""Biography""}, {""name"": ""Crime""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13751694,Animal,"Animal is the story of a son's obsessive love for his father. Often away due to work the father is unable to comprehend the intensity of his son's love. Ironically, this fervent love and ...                See full summary »","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15891388,Miss Shetty Mr Polishetty,"Miss Shetty is a feminist living in London and wants to be single forever. Mr. Polishetty from Hyderabad in Telangana, India, wants to be in a committed relationship. The two appear to be in different stages of life but somehow connect.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt19755170,Bawaal,A small-town man who falls in love with the most beautiful girl in town. He wants to marry her one day because marrying her can raise his social position.,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt6277462,Brahmastra Part One: Shiva,"A DJ with superpowers and his ladylove embark on a mission to protect the Brahmastra, a weapon of enormous energy, from dark forces closing in on them.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt20913276,Ghoomer,"Anina, a young batting prodigy, loses her right hand in an accident. An unsympathetic, failed cricketer gives her new hope, trains her with unconventional techniques, to turn her fate around. Ghoomer is a new style of bowling they invent.","[{""name"": ""Drama""}, {""name"": ""Sport""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt18411490,Tiger 3,Plot under wraps,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8672856,Tu Jhoothi Main Makkaar,"Madness ensues when a 'player' in the world of romantic relationships finds a girl who's a worthy opponent, that believes love is a battle of wits.","[{""name"": ""Comedy""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15501640,Drishyam 2,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?,"[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0083987,Gandhi,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,"[{""name"": ""Biography""}, {""name"": ""Drama""}, {""name"": ""History""}]",1982-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2338151,PK,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of there religious views on there people.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Sci-Fi""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1188996,My Name Is Khan,An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2010-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3405236,Raees,A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2017-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt26324936,Rama Banam,"Two siblings, who despite their difference in ideologies come together to fight for their common goal.","[{""name"": ""Action""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8108198,Andhadhun,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.","[{""name"": ""Crime""}, {""name"": ""Mystery""}, {""name"": ""Thriller""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt23036080,Thank You for Coming,"When five best friends assemble together at a family gathering, they must navigate the hilarious and heartwarming consequences of their lie, discovering the true depth of their friendship and love.","[{""name"": ""Comedy""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt22086334,Dream Girl 2,"Karam, who is trying to live a serious life in Mathura and falls in love with Pari but life is hell bent on not taking him seriously. In a turn of events Karam becomes Pooja which creates further chaos in his already chaotic life.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15380630,Kushi,"Raised in an atheist household, a young man falls in love with the daughter of his father's arch-rival, a devout Hindu leader.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0986264,Taare Zameen Par,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.","[{""name"": ""Drama""}, {""name"": ""Family""}]",2007-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt4430212,Drishyam,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt22297828,Chor Nikal Ke Bhaga,"A flight attendant and her business partner on a mission to steal diamonds and free themselves from the clutches of a loan shark.At 40,000 feet in the air, the heist goes horribly wrong and turns into a hostage situation.","[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10083340,Gangubai Kathiawadi,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.","[{""name"": ""Biography""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt27012110,Gaslight,"Misha returns to her royal family estate after 15 years to visit her estranged father, only to find him missing.","[{""name"": ""Crime""}, {""name"": ""Horror""}, {""name"": ""Mystery""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15245240,The Buckingham Murders,"Follows Jass, a detective-mother who after losing her own child must investigate the murder of a 10-year-old in Buckinghamshire, going down a rabbit hole of secrets, where almost everyone in the small town becomes a suspect.","[{""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13818368,Fighter,"FIGHTER is India's first aerial action film releasing in theaters on 25th January, 2024.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Thriller""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15302222,Bholaa,"After getting out of prison with the desire to meet his daughter, Bholaa's plans are interrupted by a well-orchestrated drug bust.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Crime""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1024943,Om Shanti Om,"In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life.","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Drama""}]",2007-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0248126,Kabhi Khushi Kabhie Gham...,"After marrying a poor woman, rich Rahul is disowned by his father and moves to London to build a new life. Years later, his now-grown younger brother Rohan embarks on a mission to bring Rahul back home and reunite the family.","[{""name"": ""Drama""}, {""name"": ""Musical""}, {""name"": ""Romance""}]",2001-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt24268454,The Kerala Story,"A converted Muslim woman Fatima Ba narrates her ordeal of how she once wanted to become a nurse but was abducted from her home and manipulated by religious vanguards, turned into an ISIS terrorist and landed in Afghanistan jail.","[{""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13131350,Vikram Vedha,A tough police officer sets out to track down and kill an equally tough gangster.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0367110,"Swades: We, the People",A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,"[{""name"": ""Drama""}, {""name"": ""Musical""}]",2004-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3863552,Bajrangi Bhaijaan,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt27501039,Bloody Daddy,"A messed up, tenacious man faces off against cops and crime lords to save the one relationship that matters to him.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2980648,The Hundred-Foot Journey,The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}]",2014-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10811166,The Kashmir Files,"A heart-wrenching tale that captures the pain, suffering, and struggle of the Kashmiri Pandit community in 1990 and leads Krishna, a young college student, to set out on a quest to uncover the truth.","[{""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt22892546,Akelli,An ordinary Indian girl gets trapped in a war-torn land and survival is her battle.,"[{""name"": ""Drama""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2283748,OMG: Oh My God!,A shopkeeper takes God to court when his shop is destroyed by an earthquake.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12915716,Adipurush,A modern adaptation of the Indian epic Ramayana which follows the exiled prince Raghav's journey to rescue his wife Janaki from the raakshash king Lankesh.,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15073166,IB 71,A two- front war between Indian intelligence agencies and the Pakistani establishment.,"[{""name"": ""Action""}, {""name"": ""Thriller""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5935704,Padmaavat,"Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.","[{""name"": ""Drama""}, {""name"": ""History""}, {""name"": ""Romance""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1562872,Zindagi Na Milegi Dobara,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2011-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2176013,Jab Tak Hai Jaan,An uncompromising film on true love from the legendary and unforgettable director Yash Chopra which is fascinatingly distinctive and contemporary.,"[{""name"": ""Drama""}, {""name"": ""Romance""}]",2012-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15128068,Monica O My Darling,"A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing not even death , is what it seems to be.","[{""name"": ""Comedy""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt14099334,Bhediya,"Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue.","[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Horror""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1562871,Ra.One,"When the titular antagonist of an action game takes on physical form, it's only the game's less powerful protagonist who can save his creator's family.","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Sci-Fi""}]",2011-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt10028196,Laal Singh Chaddha,"The story of Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth and happiness.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt1285241,Don 2,"Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",2011-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15654262,Chup,A crime thriller in which police are on the hunt for a killer who is targeting film critics.,"[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0172684,Kuch Kuch Hota Hai,"During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",1998-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0461936,Don,"Vijay is recruited by a police officer to masquerade as his lookalike Don, the leader of an international gang of smugglers. Things go wrong when the officer is killed and Vijay is left to fend for himself.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Thriller""}]",2006-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0238936,Devdas,"After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.","[{""name"": ""Drama""}, {""name"": ""Musical""}, {""name"": ""Romance""}]",2002-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt8130968,Badla,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,"[{""name"": ""Crime""}, {""name"": ""Drama""}, {""name"": ""Mystery""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt11905536,Gumraah,The murder investigation of a young man takes an unexpected turn when the cops discover that the prime suspect has a lookalike.,"[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Drama""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2350496,The Lunchbox,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,"[{""name"": ""Drama""}, {""name"": ""Romance""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15576460,Zara Hatke Zara Bachke,"Kapil and Somya are a happily married couple from Indore who live in a joint family and decide to get a divorce one fine day. Things don't go as planned as their family gets to know of it, and thus begins a comedy of errors.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Family""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0891592,Street Fighter: The Legend of Chun-Li,"When a child, Chun-Li sees her father being captured by wealthy gangster Bison. When she grows up, she goes into a quest for justice and bring down the criminal organization Shadaloo which is led by Bison.","[{""name"": ""Action""}, {""name"": ""Crime""}, {""name"": ""Fantasy""}]",2009-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt13334578,Ganapath,"In a dystopian future, Ganapath, a relentless and skilled vigilante, embarks on a mission to dismantle a powerful criminal empire that has gripped the city in fear, Ganapath becomes a symbol of hope for the oppressed in which leads dark.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Sci-Fi""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt12735488,Kalki 2898-AD,"A modern-day avatar of Vishnu, a Hindu god, who is believed to have descended to earth to protect the world from evil forces.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]",2024-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0347304,Kal Ho Naa Ho,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2003-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0361411,Bride & Prejudice,"A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2004-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt6571548,The White Tiger,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,"[{""name"": ""Crime""}, {""name"": ""Drama""}]",2021-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt27989067,Lust Stories 2,"Four eminent Indian directors explore sex, desire and love through short films in this sequel to 2018's Emmy-nominated ""Lust Stories"".","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2023-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt3735246,Bajirao Mastani,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""History""}]",2015-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt0195002,Kaun?,"While alone in the house, a woman hears news of serial killer on the loose. And then a stranger rings the doorbell...","[{""name"": ""Mystery""}, {""name"": ""Thriller""}]",1999-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt5946128,Dear Zindagi,"Kaira is a budding cinematographer in search of a perfect life. Her encounter with Jug, an unconventional thinker, helps her gain a new perspective on life. She discovers that happiness is all about finding comfort in life's imperfections.","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2016-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt9052870,Chhichhore,"A tragic incident forces Anirudh, a middle-aged man, to take a trip down memory lane and reminisce his college days along with his friends, who were labelled as losers.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}]",2019-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt15145764,Freddy,The lines between love and obsession blur in this romantic thriller packed with unpredictable twists and sharp turns.,"[{""name"": ""Drama""}, {""name"": ""Mystery""}, {""name"": ""Romance""}]",2022-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt2178470,Yeh Jawaani Hai Deewani,"Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Musical""}]",2013-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
tt7142506,Sir,"A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer.","[{""name"": ""Drama""}, {""name"": ""Romance""}]",2018-01-01,0,0,,en,0.0,0.0,0,Released,,,[],[],[],[]
